8.242721019370213e-06,-5.587033848661383e-06,2.0090747316684046e-05
8.240332160471965e-06,-5.614505725991237e-06,2.0145691071343753e-05
8.23691255766358e-06,-5.653831158287647e-06,2.0224341935936574e-05
8.392227218760832e-06,-5.674344415413699e-06,2.042068311128593e-05
8.587008487589528e-06,-5.7062757709593875e-06,2.0650588871214883e-05
8.621559025143257e-06,-5.711731118994187e-06,2.0676047162043947e-05
9.676107557482557e-06,-5.878238781995129e-06,2.145308292271501e-05
9.893380008154464e-06,-5.882861600094531e-06,2.1480819831311424e-05
9.916267436636352e-06,-5.893703013585951e-06,2.148684283880666e-05
1.002380059886325e-05,-5.944639774640797e-06,2.1515141039392686e-05
1.0130716568524467e-05,-6.031328398690433e-06,2.1489134452177795e-05
1.0620029199992308e-05,-6.32355677581706e-06,2.1570686557422437e-05
1.0917591638277531e-05,-6.499487852467448e-06,2.1655394112846696e-05
1.1029171327374558e-05,-6.569338552146074e-06,2.1675351455612018e-05
1.1252673483920505e-05,-6.709254536325244e-06,2.171532745109178e-05
1.1403158343683842e-05,-6.8189830799026775e-06,2.1683976438641083e-05
1.1569455630871227e-05,-6.7069869477152555e-06,2.1680582616453585e-05
1.1602746204291781e-05,-6.6950974572079145e-06,2.169544447958776e-05
1.2649575364173664e-05,-6.321229900107242e-06,2.21627789259636e-05
1.2856544351406074e-05,-6.537006078285712e-06,2.233011555393874e-05
1.2885414519843688e-05,-6.541305890606208e-06,2.233318684845338e-05
1.301619102387241e-05,-6.56078324227006e-06,2.234709924249899e-05
1.3313671069319128e-05,-6.566732843178995e-06,2.2397670850224932e-05
1.4259085767379078e-05,-6.715298010016987e-06,2.2688048221771916e-05
1.3760396281725402e-05,-6.639307231250713e-06,2.283053093195868e-05
1.351416847607336e-05,-6.540081100614815e-06,2.2878306476338926e-05
1.4082291478669951e-05,-6.5885794057145244e-06,2.3193545459487033e-05
1.4371911309730139e-05,-6.678223639137916e-06,2.330584702663282e-05
1.4945155904107368e-05,-6.855656489778487e-06,2.352812554281991e-05
1.4968969865980975e-05,-8.022540621585214e-06,2.3575753466567123e-05
1.4784336504522197e-05,-8.306875998231733e-06,2.347974411860856e-05
1.4863596050615924e-05,-8.323194140074559e-06,2.3477412955488153e-05
1.513672439101421e-05,-8.217156078508166e-06,2.3477412955488153e-05
1.5155372066937586e-05,-8.204938635661817e-06,2.3463266442718697e-05
1.5234962485922571e-05,-8.15279318874062e-06,2.3402887504178364e-05
1.5477397006902184e-05,-8.187426691737707e-06,2.338210740238011e-05
1.5680725853573267e-05,-8.207759576404815e-06,2.3356691296546226e-05
1.581626292484586e-05,-8.191230665274011e-06,2.333685660318926e-05
1.592671668619606e-05,-8.275524325251795e-06,2.340952355144597e-05
1.6051148112854127e-05,-8.50364860745825e-06,2.3440631408110488e-05
1.6083860829143002e-05,-8.549082935637242e-06,2.3443054572280033e-05
1.6974489376559066e-05,-9.786067029270663e-06,2.3509027057273815e-05
1.701631168202541e-05,-9.790588359591349e-06,2.3511287722434158e-05
1.708478677909417e-05,-9.797991072787971e-06,2.3514989079032468e-05
1.7189395174432044e-05,-9.848800864809222e-06,2.35120002677371e-05
1.7352910818262747e-05,-1.0012316508639925e-05,2.3467113620411024e-05
1.7370803558851208e-05,-1.004034846889518e-05,2.3476059990705254e-05
1.7597702035480768e-05,-1.0395822748948156e-05,2.3589509229020033e-05
1.7750124757929215e-05,-1.0571695121004056e-05,2.3769289876010506e-05
1.7845850264659593e-05,-1.0672206903070952e-05,2.3853049694399586e-05
1.79478815724933e-05,-1.0719298275917278e-05,2.3774564072989042e-05
1.8043233666429274e-05,-1.0576270135013317e-05,2.3720077162168483e-05
1.80798773948594e-05,-1.0560312382309873e-05,2.374549136091841e-05
1.9108702392132132e-05,-1.0112275689949169e-05,2.4459031278381758e-05
1.9175629706302278e-05,-1.015655068240019e-05,2.4473446392203022e-05
1.930239286953597e-05,-1.0240409390385555e-05,2.450074922736105e-05
1.92907140430832e-05,-1.0228730563932782e-05,2.4486150694295085e-05
1.9338263200721987e-05,-1.0106461301433041e-05,2.446577248387846e-05
1.936633633222764e-05,-1.0085711595537558e-05,2.446027991467083e-05
1.970664503672996e-05,-9.834179074818451e-06,2.439369777683342e-05
1.9818375956215167e-05,-9.81339192700725e-06,2.438070580945142e-05
1.9880234860122445e-05,-9.868739367345342e-06,2.4406751663728167e-05
1.996609903070807e-05,-1.0010859373831893e-05,2.433569166048489e-05
2.0078039169496554e-05,-1.0197426271812696e-05,2.4060929501640434e-05
2.0100309244276946e-05,-1.021412882789799e-05,2.40702086994656e-05
2.0681415226541035e-05,-1.0649958314596056e-05,2.4312336192075637e-05
2.076612130160971e-05,-1.067145090080751e-05,2.432497888984708e-05
2.0889044710530108e-05,-1.070264042247388e-05,2.4343325667297885e-05
2.098347450937238e-05,-1.0685471368138922e-05,2.4340464158242058e-05
2.1002821323828487e-05,-1.0608084110314493e-05,2.4330790751014004e-05
2.102374281126181e-05,-1.0600313272124974e-05,2.4337963832419713e-05
2.165908471203379e-05,-1.0364329137552524e-05,2.455579534125582e-05
2.1931767810346075e-05,-1.0350918493373231e-05,2.4765895433398074e-05
2.1955198368599168e-05,-1.034551144146867e-05,2.4771302485302635e-05
2.211342561734462e-05,-1.0308997460988951e-05,2.4807816465782354e-05
2.2310526496118826e-05,-1.0333034153522391e-05,2.4803009127275666e-05
2.2583054607703495e-05,-1.0465974695758816e-05,2.4969184805071197e-05
2.2836309599828182e-05,-1.0597667291663652e-05,2.5207244497668403e-05
2.30390877833233e-05,-1.0597667291663652e-05,2.5242340721734867e-05
2.3166125489612992e-05,-1.05637905699864e-05,2.5332678646207536e-05
2.3286278358189265e-05,-1.0585859464214695e-05,2.5416050024403316e-05
2.3308464485054986e-05,-1.0617039966836788e-05,2.5425644025210113e-05
2.3565106178855254e-05,-1.0977725590556082e-05,2.553662421712374e-05
2.36430650847389e-05,-1.1089466688989308e-05,2.5624977643791874e-05
2.377710792783995e-05,-1.1171954592436109e-05,2.5789953450685476e-05
2.3933624805537653e-05,-1.1171954592436109e-05,2.59592472163585e-05
2.401196061987065e-05,-1.1100146762630859e-05,2.6063694968802498e-05
2.402460893561064e-05,-1.1099544461881335e-05,2.6077547886041536e-05
2.4408290017504767e-05,-1.1081273934172091e-05,2.6497770023354152e-05
2.4609302463314636e-05,-1.1041071445010118e-05,2.6829440558940437e-05
2.4649759692481066e-05,-1.1048851681388278e-05,2.6919691300927094e-05
2.4758891127963253e-05,-1.1069838495904083e-05,2.716313834931043e-05
2.4846820476378016e-05,-1.1087424365587035e-05,2.7382961720347337e-05
2.500566573021042e-05,-1.0993985980979741e-05,2.7803434451080164e-05
2.505859876035191e-05,-1.0915979410244908e-05,2.792323025613723e-05
2.5208246420135046e-05,-1.0877933395045806e-05,2.8047513905787633e-05
2.5248447996008206e-05,-1.088341542811942e-05,2.807675141551357e-05
2.5444733537828978e-05,-1.0910181638367706e-05,2.8219504536837767e-05
2.5603172637337865e-05,-1.1015807704706965e-05,2.83427349475669e-05
2.5795762747070683e-05,-1.1295063363819552e-05,2.8390882475000105e-05
2.5863526267047596e-05,-1.12858228838227e-05,2.847096663497282e-05
2.6038516768826336e-05,-1.1192223313103839e-05,2.870700033504647e-05
2.6245480784465076e-05,-1.1120235829403408e-05,2.8856974259422367e-05
2.6278196367552367e-05,-1.1120235829403408e-05,2.8867086348740258e-05
2.643006376452233e-05,-1.1120235829403408e-05,2.8914027180530973e-05
2.7420945809780052e-05,-1.1450529844489315e-05,2.9767286719502898e-05
2.767969943004976e-05,-1.1623032258002454e-05,3.0091997144939393e-05
2.788566089756168e-05,-1.1701297615656985e-05,3.0215574025446548e-05
2.7917073523676948e-05,-1.170431806047576e-05,3.0217386292337814e-05
2.8061080656196838e-05,-1.1718164900141134e-05,3.022569439613704e-05
2.846232211129449e-05,-1.158157206436321e-05,3.0183009134956438e-05
2.8643380121725905e-05,-1.1478110344116688e-05,3.0264300486578708e-05
2.880820166448435e-05,-1.1478110344116688e-05,3.0413235615577303e-05
2.9073847467315254e-05,-1.1536007506272142e-05,3.066525855672457e-05
2.9103429743480817e-05,-1.1541923961505254e-05,3.069424918736682e-05
2.9242034026677034e-05,-1.1569644818144496e-05,3.083008138489911e-05
2.967824998023008e-05,-1.1411020835034298e-05,3.1157243350063895e-05
2.9895061226503083e-05,-1.1400529968279152e-05,3.131460635139107e-05
3.0170843158510442e-05,-1.1451331903122613e-05,3.139080925365626e-05
3.03826580451548e-05,-1.150886187233466e-05,3.1375119262052975e-05
3.058685190340287e-05,-1.1495897182922086e-05,3.127140174675237e-05
3.063629625206928e-05,-1.1489344317436175e-05,3.126127459100142e-05
3.20234236450901e-05,-1.1305508156915344e-05,3.0977164161105586e-05
3.213607127864669e-05,-1.128711670653876e-05,3.098980828323949e-05
3.229976585865377e-05,-1.1260391060823319e-05,3.100818216466886e-05
3.252827645143855e-05,-1.1134871157744357e-05,3.1021056000882086e-05
3.278697385001224e-05,-1.0985622658567226e-05,3.1021056000882086e-05
3.286780441874424e-05,-1.0937487600783005e-05,3.10546597204673e-05
3.42143940885674e-05,-1.0135585887292808e-05,3.1614477897809514e-05
3.430077993569468e-05,-1.0080834294043122e-05,3.1598660770870716e-05
3.442634217926583e-05,-1.0001252590371269e-05,3.157567050092107e-05
3.4547135831765526e-05,-9.859451346132496e-06,3.151789962363861e-05
3.4760677607587275e-05,-9.688617925475095e-06,3.14423386875786e-05
3.480842994694927e-05,-9.657609912902373e-06,3.141133067500588e-05
3.606755885305887e-05,-8.839993740103932e-06,3.059371450220744e-05
3.61824779340763e-05,-8.789429344456262e-06,3.0576476640054824e-05
3.63595093825571e-05,-8.711535507124711e-06,3.0549921922782705e-05
3.681067193206901e-05,-8.590390007718736e-06,3.063764797407669e-05
3.713796306499775e-05,-8.476389725462656e-06,3.072958368557353e-05
3.774796022569978e-05,-7.923579798576444e-06,3.076770850811741e-05
3.7922202784366034e-05,-7.688199500027289e-06,3.074325341216425e-05
3.812157642789806e-05,-7.501286709216018e-06,3.074325341216425e-05
3.819130047883833e-05,-7.471222210186725e-06,3.0740694731395805e-05
3.848039665425317e-05,-7.3465660611546374e-06,3.0730085697435624e-05
3.877352013338566e-05,-7.208798025962367e-06,3.070956705389635e-05
3.9659137089756547e-05,-6.751705403319328e-06,3.054768008337694e-05
3.994979126546681e-05,-6.616517414616879e-06,3.0439529692414982e-05
4.029973430536851e-05,-6.558879737456599e-06,3.0316020384214383e-05
4.057797365004247e-05,-6.520690023481742e-06,3.0275102833527037e-05
4.0645721869160206e-05,-6.515245970159781e-06,3.0269053885391525e-05
4.096232507295019e-05,-6.4898046412838e-06,3.024078574219599e-05
4.188224115229535e-05,-6.337891894235976e-06,3.024078574219599e-05
4.219270175299912e-05,-6.153093917626588e-06,3.0196434227809736e-05
4.241225611638138e-05,-6.020396225472477e-06,3.021573571030488e-05
4.271971266951988e-05,-5.885700973621323e-06,3.021573571030488e-05
4.278730327116047e-05,-5.8299843965932685e-06,3.0180113636467273e-05
4.293403307453265e-05,-5.709031450570258e-06,3.0102783064419776e-05
4.381221883581365e-05,-5.097261594396972e-06,2.9895570693780435e-05
4.420034113100957e-05,-4.978101240608752e-06,2.980024241074986e-05
4.457215205061065e-05,-4.887855871773539e-06,2.9659459635366926e-05
4.4841028589371904e-05,-4.792448067696965e-06,2.9474426318369935e-05
4.520168181924224e-05,-4.662739449936579e-06,2.924348170625998e-05
4.5272370699911214e-05,-4.6307179911720046e-06,2.9204210105888332e-05
4.721109972804522e-05,-3.7524903117608738e-06,2.812713842359166e-05
4.7369789065855766e-05,-3.657733369039468e-06,2.811800522429321e-05
4.7638293876895746e-05,-3.497403158130705e-06,2.8102551709988753e-05
4.803076420094822e-05,-3.2694240728355176e-06,2.808812265395741e-05
4.847265483575565e-05,-3.010053482839856e-06,2.808492054790808e-05
4.855940078665722e-05,-2.951809772948801e-06,2.807810479462296e-05
5.097829147056441e-05,-1.3276974566111147e-06,2.7888049098030252e-05
5.1140532226732326e-05,-1.2584898613227027e-06,2.7854012575757264e-05
5.13870109890982e-05,-1.153348571082713e-06,2.7802303744491696e-05
5.183419599755971e-05,-1.0218235685940327e-06,2.7702929298166915e-05
5.228125464183538e-05,-8.048686382837834e-07,2.7663482947201415e-05
5.236993736484347e-05,-7.541927965648713e-07,2.766046652805148e-05
5.503786472741274e-05,7.703371249032806e-07,2.756972069939266e-05
5.5201923949578924e-05,8.832005614289572e-07,2.751619783258667e-05
5.5441569539454064e-05,1.0480631303501508e-06,2.7438015583407547e-05
5.5881041905002765e-05,1.17132976946747e-06,2.7368343135210803e-05
5.640970113528989e-05,1.2698377005768723e-06,2.728953679032328e-05
5.649558629011451e-05,1.293098263341872e-06,2.7269854775675973e-05
5.887515602873301e-05,1.937565067551051e-06,2.67245367105759e-05
5.9056446086452335e-05,1.9914931226954066e-06,2.6729126332290313e-05
5.934310464936957e-05,2.0767649736897746e-06,2.6736383511098343e-05
5.981750771658838e-05,2.1529037375643985e-06,2.6800808618992255e-05
6.035532856691174e-05,2.1833464272053435e-06,2.6939491982912117e-05
6.044436336197228e-05,2.18214325429912e-06,2.6961149095224138e-05
6.298861435839315e-05,2.1477614840772164e-06,2.7580020959218404e-05
6.315273510683893e-05,2.2028591639125873e-06,2.76362909301141e-05
6.339649625994713e-05,2.2846932653131955e-06,2.771986618260834e-05
6.383290573907999e-05,2.3453859743316716e-06,2.7925065341670806e-05
6.422944819445327e-05,2.380849120747168e-06,2.7925065341670806e-05
6.430544809095505e-05,2.4078168259574763e-06,2.7928129853626523e-05
6.661883573470086e-05,3.228696312447925e-06,2.802141161345498e-05
6.737064993969652e-05,3.3740470587470835e-06,2.8141701886254284e-05
6.745182999898419e-05,3.3785992116043363e-06,2.8153840960540293e-05
6.766310627026453e-05,3.3904464791527665e-06,2.8185433674002774e-05
6.80029491840494e-05,3.3697603887484703e-06,2.8232716166355453e-05
6.915000750766597e-05,3.302286369712201e-06,2.8223077020778844e-05
6.94783465283398e-05,3.313231003734662e-06,2.816835385066654e-05
6.977813168916251e-05,3.303154191606167e-06,2.8054989714220974e-05
6.986028020015049e-05,3.2900380427929617e-06,2.8033589681946797e-05
7.018658330420326e-05,3.2379392278601667e-06,2.7948586352319604e-05
7.05760819542581e-05,3.1036293485309105e-06,2.782099196695681e-05
7.15681567782707e-05,2.57631029792962e-06,2.7508175581006892e-05
7.189021924274542e-05,2.2423195940298992e-06,2.7517121760575636e-05
7.236160277190901e-05,1.8570147962787942e-06,2.7537616696626228e-05
7.274596962757796e-05,1.6798456987438889e-06,2.756163962510554e-05
7.282965662269518e-05,1.622003216824626e-06,2.760286777711182e-05
7.320911927763726e-05,1.359727558261722e-06,2.77898089380024e-05
7.453238242463815e-05,4.5654794999127045e-07,2.838842798069328e-05
7.480037767836999e-05,2.9221123779722263e-07,2.8449106151349546e-05
7.50668710267742e-05,1.7799980276684225e-07,2.843895402379129e-05
7.543819388730789e-05,2.011449198873658e-08,2.832492574378488e-05
7.55189072894106e-05,-2.54005843849672e-08,2.830247163944052e-05
7.588789059707473e-05,-2.33473878180529e-07,2.8199822147834708e-05
7.705039236618887e-05,-1.0704751519427112e-06,2.80510219213881e-05
7.745171326601644e-05,-1.408980606579879e-06,2.8016124451837874e-05
7.780550399508412e-05,-1.6905691460419068e-06,2.7929481824311098e-05
7.812585721841602e-05,-1.9070240266715729e-06,2.7860216262509603e-05
7.850461838229689e-05,-2.175313184420523e-06,2.773396254121598e-05
7.857510879870676e-05,-2.2330424047562045e-06,2.7698717333011037e-05
8.050322254179382e-05,-3.8121010736637065e-06,2.6734660461467508e-05
8.063690765735624e-05,-3.945786189226131e-06,2.6674102246725554e-05
8.086950120756432e-05,-4.178379739434214e-06,2.6568739356460353e-05
8.118712871276105e-05,-4.5303453533008595e-06,2.6508647666288e-05
8.150848473678449e-05,-4.937608433251362e-06,2.64609215241063e-05
8.15613223063002e-05,-5.0030549682196785e-06,2.6453115974064207e-05
8.305300319869903e-05,-6.850705164486425e-06,2.623275402405074e-05
8.316450991287784e-05,-6.939455406383839e-06,2.6205446257313072e-05
8.33290352818272e-05,-7.070404169425168e-06,2.6165154330223434e-05
8.383220973955807e-05,-7.387981491107765e-06,2.5913567101358e-05
8.443127180501004e-05,-7.810848831426803e-06,2.5621587271137713e-05
8.522022301878401e-05,-8.408307032148842e-06,2.5292219288688385e-05
8.553045795736176e-05,-8.635386213994408e-06,2.524424481365059e-05
8.60122948372893e-05,-8.820708090889612e-06,2.5413093634821778e-05
8.639796447936308e-05,-8.83577331128312e-06,2.5518550177576327e-05
8.647015334372672e-05,-8.827420880695591e-06,2.5525112801609386e-05
8.681328973291412e-05,-8.787719149715231e-06,2.5556307018808238e-05
8.794411984474685e-05,-8.777711803592818e-06,2.5556307018808238e-05
8.822476698184746e-05,-8.840356253838489e-06,2.5623963025073564e-05
8.84720951966233e-05,-8.906944619355061e-06,2.56762824551223e-05
8.87712552221526e-05,-9.048305950099672e-06,2.5649982672658185e-05
8.883789477488007e-05,-9.059095211017453e-06,2.5623961513974125e-05
8.91216558670742e-05,-9.105037483086977e-06,2.55131595636888e-05
9.023438013755867e-05,-9.001528248623305e-06,2.538377302060921e-05
9.07146213910069e-05,-9.016304902575557e-06,2.540224383804953e-05
9.127229573048303e-05,-9.112210680702027e-06,2.5441316562471423e-05
9.16238984117564e-05,-9.31400004560674e-06,2.5496350025627255e-05
9.197715417108434e-05,-9.6018380717258e-06,2.554541332553391e-05
9.204940882577743e-05,-9.658437551235391e-06,2.5558660012227646e-05
9.422170866900692e-05,-1.1360072428431821e-05,2.5956914983486384e-05
9.466582924407799e-05,-1.175429181529266e-05,2.601180629051764e-05
9.473984218296615e-05,-1.179402507722209e-05,2.6000120037008984e-05
9.493949009036549e-05,-1.1901204480141734e-05,2.5968596683209087e-05
9.525181527215741e-05,-1.2021329550061704e-05,2.5869493500525112e-05
9.62402610882876e-05,-1.2487577576538208e-05,2.5729619092582162e-05
9.656016404536167e-05,-1.2574823837558408e-05,2.5784875057894955e-05
9.694987730208049e-05,-1.2422327345798868e-05,2.5833286642580523e-05
9.707831327844853e-05,-1.2406759348663348e-05,2.5849827639537012e-05
9.736835585549662e-05,-1.2371602672657518e-05,2.5887181607793207e-05
9.777641654577637e-05,-1.2371602672657518e-05,2.589309553084074e-05
9.894196725596696e-05,-1.3042959881727298e-05,2.6098232455834285e-05
9.93901626266703e-05,-1.329468604883466e-05,2.6236374864612714e-05
9.979036157671687e-05,-1.3546663165530642e-05,2.639941888129835e-05
9.987880641157609e-05,-1.3625016978962975e-05,2.646590090481669e-05
0.00010028035557190029,-1.3980751805558915e-05,2.6767736515261732e-05
0.00010062908094304318,-1.4473069976584164e-05,2.710180955988601e-05
0.0001014145477647817,-1.6587042410398942e-05,2.8284858353121804e-05
0.0001014869824084298,-1.7181006488313386e-05,2.8545623070254976e-05
0.00010168231471922082,-1.7449588415651034e-05,2.8529345377689058e-05
0.00010174504374396778,-1.7484686798545167e-05,2.8477071190399928e-05
0.00010196590391455405,-1.7608263322563673e-05,2.8293021048244705e-05
0.00010231055552730553,-1.7570612306044602e-05,2.7959954363652936e-05
0.00010369669342767625,-1.7285789449804043e-05,2.703902712847513e-05
0.0001041719564993931,-1.7029659650675194e-05,2.6990647055306346e-05
0.00010453701398674834,-1.6909607188390587e-05,2.7049448261323295e-05
0.0001046248189288276,-1.68749630615838e-05,2.7070354199913597e-05
0.0001050595302024324,-1.6703444327780548e-05,2.7173856884105215e-05
0.00010550362777326491,-1.6549606607165364e-05,2.7246421846659546e-05
0.00010642943409042578,-1.7295919862835858e-05,2.7180292824005197e-05
0.00010673172956882392,-1.7491913634544548e-05,2.7024162192305055e-05
0.00010704016284690594,-1.7933723465310675e-05,2.675324106966545e-05
0.00010726093469290282,-1.8105112135229298e-05,2.6555708365352462e-05
0.0001073278001085003,-1.8141780266363403e-05,2.650969345569398e-05
0.0001075609019333571,-1.8269610299349385e-05,2.6349279296652745e-05
0.00010862322961520414,-1.9013239676642312e-05,2.588185511664005e-05
0.00010889922218642859,-1.9187289045882957e-05,2.5864450179715986e-05
0.00010912923190556188,-1.9340628858638487e-05,2.5874538325292007e-05
0.00010950572644280697,-1.9578057846090346e-05,2.5901673066715075e-05
0.00010961904335762845,-1.9633287939028547e-05,2.5922622412312323e-05
